"","cntry","regionde","intewde","regionfr","cedition","cseqno","essround","idno","dweight","pspwght","pweight","tvpol","rdpol","nwsppol","polintr","psppsgv","psppsgva","psppipl","psppipla","polcmpl","contplt","wrkprty","badge","clsprty","prtdgcl","mmbprty","lrscale","trstprl","trstplt","trstprt","trstep","stflife","stfeco","stfgov","stfdem","prtyban","euftf","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","imwbcrm","noimbro","qfimcmt","imptrad","ipstrgv","impsafe","jbscr","optftr","fltanx","nhpftr","lfwrs","uemplwk","acetalv","eduyrs","blue_c","uemp5yr","gndr","agea","vote","vote_rrp","prtvade1","prtvbde1","prtvcde1","prtvdde1","prtvede1","prtvde2","prtvade2","prtvbde2","prtvcde2","prtvdde2","prtvede2","prtvtfr","prtvtafr","prtvtbfr","prtvtcfr","prtclde","prtclade","prtclbde","prtclcde","prtcldde","prtclede","prtclafr","prtclbfr","prtclcfr","prtcldfr","prtclefr","prtmbde","prtmbade","prtmbbde","prtmbcde","prtmbafr","prtmbbfr","prtmbcfr"
"18356","DE",NA,2,NA,1,85231,7,10030952,1.2278082920193,1.34990640405196,2.304125911,1,NA,NA,3,0,NA,6,NA,NA,0,0,0,1,3,NA,5,2,0,1,0,6,3,4,5,NA,0,3,4,0,0,0,0,30,10,3,4,4,NA,5,NA,NA,NA,NA,3,12,0,NA,0,43,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18357","DE",NA,1,NA,1,85232,7,10030971,0.531346194430171,0.429765480905661,2.304125911,NA,NA,NA,3,5,NA,4,NA,NA,0,0,0,0,NA,NA,2,4,3,3,2,8,7,5,4,NA,8,1,1,5,7,8,4,15,7,1,1,2,NA,5,NA,NA,NA,NA,2,19,0,NA,0,32,1,0,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18358","DE",NA,1,NA,1,85233,7,10030992,0.531346194430171,0.307159306763988,2.304125911,1,NA,NA,3,3,NA,3,NA,NA,0,0,0,1,2,NA,2,2,2,3,2,5,2,2,3,NA,4,3,3,5,5,5,2,20,10,4,5,4,NA,5,NA,NA,NA,NA,1,16,0,0,0,62,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18359","DE",NA,1,NA,1,85234,7,10031021,0.531346194430172,0.639818636410753,2.304125911,0,NA,NA,3,0,NA,0,NA,NA,0,0,0,1,4,NA,7,0,0,0,0,7,2,0,2,NA,4,4,4,5,3,0,0,65,10,1,4,4,NA,5,NA,NA,NA,NA,1,15,1,NA,0,33,1,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18360","DE",NA,2,NA,1,85235,7,10031032,1.2278082920193,1.07184685052623,2.304125911,0,NA,NA,4,10,NA,10,NA,NA,0,0,0,0,NA,NA,5,10,4,10,0,3,5,10,3,NA,8,1,4,8,5,10,0,NA,8,4,1,3,NA,5,NA,NA,NA,NA,2,11,0,0,0,74,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18361","DE",NA,2,NA,1,85236,7,10031061,1.2278082920193,1.22309679473363,2.304125911,2,NA,NA,1,7,NA,6,NA,NA,0,0,0,1,3,NA,8,6,8,8,6,8,7,7,8,NA,8,2,2,6,5,5,4,10,6,4,4,3,NA,5,NA,NA,NA,NA,1,15,1,NA,1,60,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18362","DE",NA,1,NA,1,85237,7,10031101,0.531346194430172,0.599860252787698,2.304125911,2,NA,NA,2,2,NA,3,NA,NA,0,0,0,0,NA,NA,5,2,1,1,0,6,7,4,5,NA,3,2,2,9,8,8,5,10,8,1,4,4,NA,5,NA,NA,NA,NA,2,14,1,0,1,34,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18363","DE",NA,2,NA,1,85238,7,10031131,1.2278082920193,0.709319822166176,2.304125911,2,NA,NA,1,3,NA,3,NA,NA,0,0,0,1,2,NA,5,7,6,6,6,8,7,6,8,NA,8,1,1,8,7,8,5,10,7,1,4,4,NA,5,NA,NA,NA,NA,2,16,1,NA,1,54,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18364","DE",NA,1,NA,1,85239,7,10031161,0.531346194430172,0.607554869364722,2.304125911,1,NA,NA,3,8,NA,5,NA,NA,1,0,0,1,NA,NA,5,5,2,1,1,7,3,2,3,NA,4,2,3,3,2,4,2,5,9,4,4,3,NA,5,NA,NA,NA,NA,1,12,0,0,1,42,1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18365","DE",NA,2,NA,1,85240,7,10031202,1.2278082920193,1.49326103435167,2.304125911,2,NA,NA,1,0,NA,0,NA,NA,0,0,0,1,3,NA,5,10,0,0,0,10,10,4,10,NA,8,3,2,8,2,4,3,40,7,4,4,5,NA,5,NA,NA,NA,NA,2,11,0,NA,1,38,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18366","DE",NA,2,NA,1,85241,7,10031262,1.2278082920193,1.19676595049665,2.304125911,2,NA,NA,2,6,NA,3,NA,NA,0,0,0,1,2,NA,7,7,7,7,5,7,7,6,7,NA,7,1,1,6,8,5,4,5,5,3,4,3,NA,5,NA,NA,NA,NA,1,16,0,NA,0,85,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18367","DE",NA,2,NA,1,85242,7,10031272,1.2278082920193,1.38029966658066,2.304125911,1,NA,NA,2,0,NA,0,NA,NA,0,0,0,1,3,NA,7,5,0,3,0,10,8,7,5,NA,2,3,3,2,5,2,2,10,10,1,5,4,NA,5,NA,NA,NA,NA,1,12,0,NA,1,57,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18368","DE",NA,1,NA,1,85243,7,10031281,0.531346194430172,0.441539522761732,2.304125911,1,NA,NA,3,3,NA,4,NA,NA,0,0,0,1,2,NA,3,3,3,3,1,10,9,4,4,NA,7,2,2,7,8,5,4,20,5,4,3,5,NA,5,NA,NA,NA,NA,2,19,0,0,0,36,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18369","DE",NA,2,NA,1,85244,7,10031312,1.2278082920193,0.863760552100554,2.304125911,1,NA,NA,3,3,NA,7,NA,NA,0,0,0,0,NA,NA,5,4,3,3,3,7,9,2,4,NA,3,2,2,6,4,5,6,20,8,4,4,4,NA,5,NA,NA,NA,NA,1,15,0,NA,1,32,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18370","DE",NA,2,NA,1,85245,7,10031342,1.2278082920193,2.47785955027706,2.304125911,1,NA,NA,2,NA,NA,8,NA,NA,0,0,0,1,2,NA,NA,5,7,5,NA,NA,NA,NA,3,NA,6,2,1,6,5,4,6,40,9,1,NA,4,NA,5,NA,NA,NA,NA,1,11,1,NA,0,68,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18371","DE",NA,2,NA,1,85246,7,10031362,1.2278082920193,0.841704885847109,2.304125911,NA,NA,NA,2,4,NA,4,NA,NA,0,0,0,0,NA,NA,5,6,4,6,5,9,8,7,6,NA,6,2,1,8,7,7,3,30,7,2,4,3,NA,5,NA,NA,NA,NA,2,16,0,NA,0,43,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18372","DE",NA,2,NA,1,85247,7,10031441,1.2278082920193,1.09046648992555,2.304125911,4,NA,NA,1,3,NA,3,NA,NA,0,0,0,1,1,NA,5,5,5,5,5,9,5,5,6,NA,5,2,2,5,8,5,3,50,7,5,5,3,NA,5,NA,NA,NA,NA,2,12,0,NA,0,71,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18373","DE",NA,2,NA,1,85248,7,10031471,1.2278082920193,0.852731045011197,2.304125911,2,NA,NA,1,6,NA,4,NA,NA,0,0,0,0,NA,NA,NA,NA,5,5,5,9,6,5,5,NA,NA,NA,NA,NA,8,NA,0,40,10,4,4,4,NA,5,NA,NA,NA,NA,2,17,1,0,0,33,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18374","DE",NA,1,NA,1,85249,7,10031482,0.531346194430171,0.625805777057901,2.304125911,1,NA,NA,1,4,NA,4,NA,NA,0,0,0,1,3,NA,3,5,3,3,0,8,8,3,3,NA,2,3,3,3,4,5,2,35,10,2,4,4,NA,5,NA,NA,NA,NA,1,14,1,NA,1,42,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18375","DE",NA,2,NA,1,85250,7,10031521,1.2278082920193,1.38029966658066,2.304125911,3,NA,NA,1,4,NA,7,NA,NA,1,1,1,1,1,NA,1,6,6,6,5,8,4,4,3,NA,10,1,1,8,9,9,3,15,7,4,1,3,NA,5,NA,NA,NA,NA,2,15,0,0,1,58,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18376","DE",NA,1,NA,1,85251,7,10031541,0.531346194430172,1.14966845210653,2.304125911,3,NA,NA,1,7,NA,8,NA,NA,0,0,0,1,2,NA,5,10,8,8,9,9,8,9,9,NA,10,2,2,5,5,5,3,10,10,5,4,5,NA,5,NA,NA,NA,NA,2,4,0,0,1,65,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18377","DE",NA,2,NA,1,85252,7,10031612,1.2278082920193,1.49326103435167,2.304125911,1,NA,NA,4,2,NA,2,NA,NA,0,0,0,0,NA,NA,5,5,0,2,5,10,3,0,5,NA,7,2,1,3,6,7,8,8,8,5,5,4,NA,5,NA,NA,NA,NA,1,12,0,NA,1,54,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18378","DE",NA,1,NA,1,85253,7,10031642,0.531346194430172,0.613264205213606,2.304125911,2,NA,NA,2,8,NA,8,NA,NA,0,0,0,0,NA,NA,2,7,6,4,7,5,7,8,8,NA,5,2,2,5,10,7,1,20,9,4,4,5,NA,5,NA,NA,NA,NA,1,12,1,NA,1,57,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18379","DE",NA,2,NA,1,85254,7,10031691,1.2278082920193,1.19473875130409,2.304125911,3,NA,NA,3,5,NA,0,NA,NA,0,0,0,1,2,NA,5,3,5,5,3,0,3,5,8,NA,4,2,2,5,7,5,8,15,7,3,5,5,NA,5,NA,NA,NA,NA,2,12,0,1,1,57,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18380","DE",NA,1,NA,1,85255,7,10031711,0.531346194430171,0.462666349695611,2.304125911,2,NA,NA,1,5,NA,7,NA,NA,0,0,0,1,3,NA,6,6,4,4,4,9,8,8,8,NA,10,1,2,10,9,10,3,25,6,4,3,5,NA,5,NA,NA,NA,NA,1,19,0,1,0,37,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18381","DE",NA,1,NA,1,85256,7,10031771,0.531346194430172,0.627481373364127,2.304125911,1,NA,NA,4,0,NA,0,NA,NA,0,0,0,0,NA,NA,2,NA,1,1,NA,6,2,NA,2,NA,2,2,2,8,10,7,5,10,9,0,5,5,NA,5,NA,NA,NA,NA,1,13,0,0,0,53,1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18382","DE",NA,1,NA,1,85257,7,10031801,0.531346194430171,0.328663640969263,2.304125911,2,NA,NA,1,4,NA,5,NA,NA,0,0,0,0,NA,NA,3,3,5,3,0,8,8,7,4,NA,6,2,2,8,8,8,4,15,7,2,4,4,NA,5,NA,NA,NA,NA,2,16,1,NA,1,75,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18383","DE",NA,1,NA,1,85258,7,10031832,0.531346194430172,0.466323475337846,2.304125911,3,NA,NA,2,4,NA,6,NA,NA,1,0,0,1,2,NA,6,4,5,5,7,8,7,6,7,NA,3,3,2,4,7,5,5,25,8,4,4,4,NA,5,NA,NA,NA,NA,1,13,0,0,0,56,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18384","DE",NA,2,NA,1,85259,7,10031881,1.2278082920193,1.49326103435167,2.304125911,2,NA,NA,2,6,NA,6,NA,NA,0,0,0,1,2,NA,4,6,6,6,4,5,5,6,6,NA,4,2,2,5,6,5,2,60,9,2,3,3,NA,5,NA,NA,NA,NA,2,12,0,0,1,52,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18385","DE",NA,2,NA,1,85260,7,10031892,1.2278082920193,1.49326103435167,2.304125911,2,NA,NA,2,8,NA,8,NA,NA,0,0,0,1,3,NA,5,7,3,6,5,7,8,7,8,NA,NA,2,2,8,NA,4,5,20,9,2,4,4,NA,5,NA,NA,NA,NA,2,15,1,0,1,53,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18386","DE",NA,2,NA,1,85261,7,10031912,1.2278082920193,0.714913476716149,2.304125911,2,NA,NA,2,2,NA,6,NA,NA,0,0,0,0,NA,NA,3,6,3,3,3,9,7,4,7,NA,7,2,3,6,6,NA,3,20,8,2,NA,3,NA,5,NA,NA,NA,NA,1,17,0,NA,1,58,1,0,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18387","DE",NA,2,NA,1,85262,7,10031951,1.2278082920193,1.49326103435167,2.304125911,2,NA,NA,2,2,NA,2,NA,NA,0,0,0,1,2,NA,6,6,4,5,3,10,9,7,7,NA,7,3,3,6,3,3,2,20,10,5,5,1,NA,5,NA,NA,NA,NA,1,15,1,NA,1,48,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18388","DE",NA,2,NA,1,85263,7,10032001,1.2278082920193,0.732925519296853,2.304125911,1,NA,NA,3,3,NA,5,NA,NA,0,0,0,1,2,NA,3,3,3,3,5,8,3,3,5,NA,10,1,1,10,10,10,5,NA,3,0,0,1,NA,5,NA,NA,NA,NA,2,13,0,NA,0,62,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18389","DE",NA,1,NA,1,85264,7,10032031,0.531346194430171,0.356989427292637,2.304125911,1,NA,NA,1,5,NA,4,NA,NA,0,0,0,0,NA,NA,4,8,5,1,5,8,7,5,6,NA,7,1,1,7,8,8,5,30,5,5,5,5,NA,5,NA,NA,NA,NA,2,19,0,NA,0,67,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18390","DE",NA,2,NA,1,85265,7,10032061,1.2278082920193,0.73973714785628,2.304125911,3,NA,NA,2,6,NA,8,NA,NA,1,0,0,1,2,NA,8,5,3,6,3,8,6,6,6,NA,3,2,2,7,8,8,5,20,8,3,3,4,NA,5,NA,NA,NA,NA,2,16,0,NA,1,58,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18391","DE",NA,2,NA,1,85266,7,10032112,1.2278082920193,1.62934740479056,2.304125911,NA,NA,NA,2,3,NA,4,NA,NA,0,0,0,1,2,NA,0,6,5,4,5,5,5,5,3,NA,6,2,2,5,4,5,3,65,7,2,3,4,NA,5,NA,NA,NA,NA,3,11,1,1,0,19,1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18392","DE",NA,2,NA,1,85267,7,10032142,1.2278082920193,1.09728796014443,2.304125911,3,NA,NA,3,4,NA,4,NA,NA,1,0,0,1,2,NA,5,6,6,2,2,9,3,5,5,NA,5,4,4,3,3,2,0,20,10,4,5,5,NA,5,NA,NA,NA,NA,1,12,0,NA,0,58,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18393","DE",NA,1,NA,1,85268,7,10032211,0.531346194430171,0.328663640969263,2.304125911,2,NA,NA,1,6,NA,3,NA,NA,0,0,0,1,2,NA,3,5,5,5,NA,7,5,6,7,NA,8,1,1,6,6,5,5,5,8,3,5,4,NA,5,NA,NA,NA,NA,2,17,0,NA,1,68,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18394","DE",NA,2,NA,1,85269,7,10032261,1.2278082920193,1.168431414281,2.304125911,1,NA,NA,3,6,NA,6,NA,NA,0,0,0,1,3,NA,5,5,4,4,5,8,6,6,7,NA,9,1,1,4,7,5,7,30,7,4,3,4,NA,5,NA,NA,NA,NA,2,13,0,NA,0,42,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18395","DE",NA,2,NA,1,85270,7,10032312,1.2278082920193,1.19616503282685,2.304125911,2,NA,NA,1,8,NA,9,NA,NA,1,1,1,1,1,NA,5,7,5,4,2,10,9,6,8,NA,5,1,1,7,9,9,5,20,10,4,1,0,NA,5,NA,NA,NA,NA,1,12,0,0,0,43,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18396","DE",NA,2,NA,1,85271,7,10032322,1.2278082920193,1.09728796014443,2.304125911,3,NA,NA,2,5,NA,6,NA,NA,1,0,0,0,NA,NA,5,5,3,2,3,8,8,5,8,NA,5,1,1,7,9,9,5,2,7,3,4,4,NA,5,NA,NA,NA,NA,1,17,0,0,0,56,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18397","DE",NA,1,NA,1,85272,7,10032352,0.531346194430172,0.519789488913825,2.304125911,5,NA,NA,2,1,NA,3,NA,NA,1,0,0,0,NA,NA,4,3,3,3,3,2,3,5,6,NA,5,2,3,3,4,4,5,25,9,4,5,4,NA,5,NA,NA,NA,NA,2,12,1,NA,1,60,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18398","DE",NA,2,NA,1,85273,7,10032392,1.2278082920193,1.06910633133221,2.304125911,1,NA,NA,2,5,NA,5,NA,NA,0,0,0,1,2,NA,4,7,5,5,4,8,7,6,8,NA,9,2,2,5,10,5,5,20,6,1,4,4,NA,5,NA,NA,NA,NA,1,20,0,NA,0,46,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18399","DE",NA,1,NA,1,85274,7,10032412,0.531346194430172,1.14966845210653,2.304125911,1,NA,NA,2,3,NA,5,NA,NA,1,0,0,1,2,NA,5,8,6,8,5,10,10,10,5,NA,10,4,4,5,0,0,0,30,10,4,5,5,NA,5,NA,NA,NA,NA,1,11,1,0,1,70,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18400","DE",NA,2,NA,1,85275,7,10032441,1.2278082920193,1.05495305343426,2.304125911,3,NA,NA,1,6,NA,6,NA,NA,0,0,0,1,2,NA,3,8,6,3,7,9,7,6,8,NA,9,1,1,10,10,10,5,5,5,2,3,4,NA,5,NA,NA,NA,NA,2,17,0,NA,1,32,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18401","DE",NA,2,NA,1,85276,7,10032452,1.2278082920193,0.682565674473702,2.304125911,2,NA,NA,1,7,NA,7,NA,NA,1,0,0,1,3,NA,6,6,4,3,1,NA,8,7,7,NA,5,2,3,4,4,4,0,3,8,1,2,3,NA,5,NA,NA,NA,NA,2,15,0,NA,1,64,1,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18402","DE",NA,2,NA,1,85277,7,10032462,1.2278082920193,1.47546565945614,2.304125911,1,NA,NA,3,8,NA,8,NA,NA,0,0,0,0,NA,NA,4,10,5,6,NA,7,8,7,9,NA,3,1,2,4,5,5,4,30,7,3,4,4,NA,5,NA,NA,NA,NA,2,12,1,NA,0,18,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18403","DE",NA,2,NA,1,85278,7,10032512,1.2278082920193,1.22309679473363,2.304125911,2,NA,NA,3,2,NA,2,NA,NA,1,1,0,1,2,NA,5,2,2,6,6,8,9,5,7,NA,3,2,2,5,8,5,5,7,3,2,2,5,NA,5,NA,NA,NA,NA,2,13,0,NA,1,55,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18404","DE",NA,2,NA,1,85279,7,10032622,1.2278082920193,1.49326103435167,2.304125911,2,NA,NA,2,7,NA,4,NA,NA,0,0,0,1,2,NA,5,7,3,7,NA,8,5,6,7,NA,7,1,2,7,8,8,5,5,8,3,5,5,NA,5,NA,NA,NA,NA,2,15,0,NA,1,38,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18405","DE",NA,2,NA,1,85280,7,10032632,1.2278082920193,1.35282149617968,2.304125911,1,NA,NA,3,2,NA,3,NA,NA,0,0,0,1,3,NA,2,3,5,3,2,5,7,4,6,NA,7,2,2,5,8,8,5,5,10,0,4,1,NA,5,NA,NA,NA,NA,2,14,1,NA,0,24,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18406","DE",NA,2,NA,1,85281,7,10032672,1.2278082920193,1.50182531250256,2.304125911,1,NA,NA,3,0,NA,5,NA,NA,0,0,0,0,NA,NA,5,5,0,6,4,10,7,5,7,NA,5,4,4,0,0,0,0,30,10,3,4,4,NA,5,NA,NA,NA,NA,1,9,1,NA,1,16,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
